date;real_TR;dividend_yield;earnings_yield;inflation_1yr;inflation_2yr;inflation_5yr;inflation_10yr;ln_CAPE5;ln_CAPE10;ln_TR_CAPE;excess_CAPE_yield;sqrt_excess_CAPE_yield;detrended;detrended_off1yr;detrended_off2yr;detrended_off5yr;detrended_off7yr;detrended_off10yr;detrended_SMA_1yr;detrended_SMA_2yr;detrended_SMA_5yr;detrended_SMA_10yr;detrended_SMA_avg;detrended_BB_1yr;detrended_BB_2yr;detrended_BB_5yr;detrended_BB_10yr;detrended_BB_avg;detrended_plus_slope_1yr;detrended_plus_slope_2yrs;detrended_plus_slope_5yrs;detrended_sqr;detrended_sqr_off1yr;detrended_sqr_off2yr;detrended_sqr_off5yr;detrended_sqr_off7yr;detrended_sqr_off10yr;detrended_cutoff_hi_03;detrended_cutoff_low_03;return_avg_normalized;stdev_avg_normalized;TR_max;TR_max_off_m1yr;TR_max_off_m2yr;TR_max_off_m5yr;TR_max_off1yr;TR_max_off2yr;TR_max_off5yr;TR_max_off7yr;TR_max_off10yr;TR_min;TR_ratio;time_since_max;nominal_interest_rate_10yr;real_interest_rate_10yr;real_return_1yr;real_return_2yr;real_return_3yr;real_return_5yr;real_return_7yr;real_return_avg_1_7yrs;real_return_9yr;real_return_10yr;real_return_11yr;real_return_12yr;real_return_13yr;real_return_15yr;real_return_min;real_return_avg_9_15yrs;real_return_max;real_return_sd;real_return_20yr;real_return_25yr;real_return_6mth_cutoff_m12pc;real_return_1yr_cutoff_m20pc;real_return_10yr_cutoff_2pc;SMA_real_return_10yr_cutoff_m10pc;real_return_10yr_cutoff_11pc;SMA_real_return_10yr_cutoff_75pc;SMA_real_return_15yr_cutoff_150pc;curv_1yr;curv_2yr;curv_5yr;curv_avg;sd_6mo;sd_1yr;sd_2yr;sd_5yr;sd_10yr;sd_15yr;sd_avg;BB_6mo;BB_1yr;BB_2yr;BB_5yr;BB_avg;SMA_1yr_2yr;SMA_1yr_5yr;SMA_2yr_5yr;SMA_ratio_avg;future_real_return_1yr;future_real_return_2yr;future_real_return_3yr;future_real_return_5yr;future_real_return_7yr;future_real_return_avg_1_7yrs;future_real_return_9yr;future_real_return_10yr;future_real_return_11yr;future_real_return_12yr;future_real_return_13yr;future_real_return_15yr;future_real_return_avg_9_15yrs;future_real_return_20yr;future_real_return_25yr;future_TR_ratio_1yr;future_TR_ratio_2yr;future_TR_ratio_5yr
1931.54;62.333;0.0619;0.0530;-0.085;-0.066;-0.028;-0.016;2.560;2.742;2.942;0.014;0.117;-0.003;0.294;0.578;-0.185;-0.474;-0.823;0.141;0.222;-0.032;-0.13;0.05;-0.93;-0.90;-0.41;0.10;-0.53;-0.139;-0.308;0.155;0.000;0.086;0.334;-0.034;-0.224;-0.677;0.000;0.000;1.693;2.335;0.738;0.377;0.105;1.872;0.738;0.573;-0.395;-0.600;-0.600;0.403;4.310;1.833;0.0351;0.1199;-0.21;-0.23;-0.02;0.09;0.13;-0.05;0.12;0.16;0.15;0.11;0.11;0.07;-0.23;0.12;0.16;0.14;0.06;0.05;0.00;-0.01;0.00;0.00;0.05;0.00;0.00;0.24;-0.18;-0.21;-0.05;0.11;0.10;0.12;0.12;0.17;0.17;0.13;-0.83;-0.75;-0.76;-0.13;-0.62;0.80;2.09;1.63;1.50;-0.60;0.01;-0.01;0.08;0.02;-0.08;0.02;0.02;0.00;0.03;0.04;0.06;0.03;0.05;0.08;4.31;2.11;1.81
1931.63;60.779;0.0628;0.0525;-0.090;-0.066;-0.029;-0.015;2.534;2.708;2.911;0.015;0.124;-0.034;0.286;0.631;-0.141;-0.435;-0.834;0.122;0.224;-0.037;-0.13;0.04;-1.09;-0.95;-0.48;0.07;-0.61;-0.148;-0.324;0.096;-0.001;0.082;0.398;-0.020;-0.189;-0.696;0.000;0.000;1.592;2.277;0.782;0.381;0.042;1.736;0.782;0.710;-0.348;-0.573;-0.590;0.414;4.310;1.917;0.0354;0.1257;-0.22;-0.25;-0.05;0.09;0.13;-0.06;0.11;0.15;0.14;0.11;0.11;0.06;-0.25;0.11;0.15;0.15;0.06;0.05;-0.04;-0.02;0.00;0.00;0.04;0.00;0.00;0.14;-0.13;-0.21;-0.07;0.10;0.09;0.12;0.12;0.17;0.17;0.13;-0.89;-0.88;-0.80;-0.18;-0.69;0.76;1.98;1.52;1.42;-0.56;0.05;-0.02;0.10;0.05;-0.02;0.03;0.03;0.01;0.04;0.04;0.06;0.03;0.05;0.09;4.06;2.11;1.81
1931.71;52.388;0.0727;0.0592;-0.091;-0.069;-0.031;-0.015;2.385;2.551;2.757;0.027;0.164;-0.188;0.278;0.667;-0.133;-0.451;-0.798;-0.027;0.129;-0.078;-0.15;-0.03;-2.24;-1.43;-0.78;-0.06;-1.13;-0.305;-0.470;-0.094;-0.035;0.077;0.445;-0.018;-0.203;-0.637;0.000;0.000;1.465;2.223;1.068;0.384;0.000;1.699;1.068;1.068;-0.234;-0.504;-0.524;0.480;4.310;2.000;0.0357;0.1266;-0.23;-0.27;-0.10;0.06;0.11;-0.09;0.09;0.13;0.12;0.09;0.10;0.05;-0.27;0.10;0.13;0.15;0.05;0.04;-0.09;-0.03;0.00;0.00;0.02;0.00;0.00;-0.01;-0.04;-0.25;-0.10;0.11;0.08;0.11;0.11;0.17;0.17;0.13;-2.52;-2.10;-1.27;-0.41;-1.58;0.72;1.95;1.44;1.37;-0.22;0.10;0.02;0.14;0.07;0.01;0.05;0.04;0.02;0.05;0.05;0.06;0.05;0.06;0.09;2.91;2.11;1.81
1931.79;46.011;0.0826;0.0654;-0.091;-0.072;-0.034;-0.015;2.253;2.411;2.622;0.038;0.194;-0.323;0.135;0.553;-0.162;-0.470;-0.784;-0.129;-0.028;-0.107;-0.17;-0.11;-2.33;-1.70;-1.02;-0.18;-1.31;-0.494;-0.619;-0.274;-0.104;0.018;0.306;-0.026;-0.221;-0.614;0.000;-0.023;1.309;2.173;1.354;0.588;0.115;1.765;1.354;1.354;-0.128;-0.436;-0.458;0.546;4.310;2.083;0.0360;0.1274;-0.28;-0.20;-0.16;0.03;0.08;-0.11;0.08;0.11;0.11;0.08;0.08;0.04;-0.28;0.09;0.11;0.14;0.04;0.04;-0.12;-0.08;0.00;0.00;0.00;0.00;0.00;-0.17;0.04;-0.27;-0.13;0.16;0.11;0.11;0.11;0.16;0.17;0.14;-2.42;-2.21;-1.53;-0.58;-1.69;0.70;1.74;1.28;1.24;-0.02;0.17;0.05;0.17;0.09;0.03;0.07;0.06;0.03;0.06;0.06;0.06;0.06;0.07;0.10;2.91;2.11;1.81
1931.88;47.590;0.0802;0.0616;-0.087;-0.076;-0.036;-0.016;2.286;2.435;2.650;0.035;0.186;-0.295;0.065;0.244;-0.156;-0.416;-0.726;-0.140;-0.003;-0.096;-0.15;-0.10;-1.65;-1.38;-0.94;-0.16;-1.03;-0.512;-0.633;-0.288;-0.087;0.004;0.059;-0.024;-0.173;-0.527;0.000;0.000;1.165;2.125;1.276;0.694;0.511;1.733;1.276;1.276;-0.156;-0.435;-0.476;0.528;4.310;2.167;0.0362;0.1232;-0.22;-0.20;-0.16;0.03;0.08;-0.09;0.09;0.11;0.12;0.09;0.09;0.05;-0.22;0.09;0.12;0.13;0.04;0.04;-0.09;-0.02;0.00;0.00;0.00;0.00;0.00;-0.23;0.04;-0.27;-0.15;0.18;0.13;0.12;0.11;0.16;0.17;0.15;-1.44;-1.57;-1.27;-0.55;-1.21;0.89;1.61;1.16;1.22;-0.17;0.09;0.05;0.18;0.10;0.09;0.07;0.05;0.04;0.06;0.06;0.06;0.05;0.07;0.09;2.91;2.11;1.81
1931.96;39.238;0.0972;0.0723;-0.082;-0.076;-0.036;-0.015;2.092;2.231;2.452;0.054;0.233;-0.493;0.014;0.287;-0.135;-0.370;-0.685;-0.218;-0.066;-0.140;-0.18;-0.15;-2.04;-1.68;-1.25;-0.34;-1.33;-0.802;-0.886;-0.537;-0.243;0.000;0.082;-0.018;-0.137;-0.470;0.000;-0.193;0.990;2.108;1.761;0.773;0.439;1.661;1.761;1.761;0.038;-0.279;-0.364;0.641;4.310;2.250;0.0365;0.1183;-0.39;-0.29;-0.23;-0.01;0.04;-0.17;0.06;0.08;0.10;0.08;0.07;0.04;-0.39;0.07;0.10;0.18;0.03;0.03;-0.25;-0.19;0.00;-0.08;0.00;0.00;0.00;-0.26;0.01;-0.30;-0.19;0.25;0.17;0.14;0.11;0.16;0.17;0.17;-1.92;-1.90;-1.49;-0.77;-1.52;0.81;1.50;1.08;1.13;0.01;0.22;0.13;0.23;0.13;0.10;0.09;0.06;0.06;0.07;0.08;0.07;0.07;0.08;0.10;2.91;2.11;1.85
1932.04;39.710;0.0956;0.0715;-0.089;-0.083;-0.038;-0.017;2.102;2.231;2.459;0.054;0.232;-0.486;0.056;0.306;-0.131;-0.331;-0.663;-0.172;-0.041;-0.133;-0.18;-0.13;-1.58;-1.43;-1.17;-0.34;-1.13;-0.852;-0.923;-0.579;-0.237;0.003;0.093;-0.017;-0.109;-0.440;0.000;-0.186;0.821;2.090;1.728;0.691;0.405;1.637;1.728;1.728;0.035;-0.255;-0.372;0.633;4.310;2.333;0.0368;0.1260;-0.43;-0.31;-0.23;-0.01;0.04;-0.19;0.06;0.08;0.10;0.09;0.07;0.04;-0.43;0.07;0.10;0.19;0.03;0.03;-0.23;-0.23;0.00;-0.07;0.00;0.00;0.00;-0.29;-0.05;-0.34;-0.23;0.24;0.20;0.16;0.11;0.16;0.17;0.17;-1.37;-1.49;-1.29;-0.75;-1.23;0.83;1.56;1.12;1.17;-0.02;0.23;0.13;0.22;0.13;0.06;0.09;0.05;0.06;0.07;0.08;0.07;0.07;0.08;0.10;2.91;2.11;1.85
1932.13;40.244;0.0932;0.0701;-0.096;-0.087;-0.040;-0.017;2.115;2.234;2.467;0.053;0.229;-0.478;0.142;0.370;-0.107;-0.317;-0.642;-0.156;-0.024;-0.127;-0.17;-0.12;-1.30;-1.26;-1.09;-0.33;-1.00;-0.853;-0.941;-0.619;-0.229;0.020;0.137;-0.012;-0.101;-0.412;0.000;-0.178;0.661;2.076;1.692;0.544;0.310;1.561;1.692;1.692;0.051;-0.251;-0.380;0.625;4.310;2.417;0.0365;0.1326;-0.44;-0.32;-0.23;-0.01;0.05;-0.19;0.06;0.08;0.10;0.08;0.07;0.04;-0.44;0.07;0.10;0.19;0.03;0.04;-0.11;-0.24;0.00;-0.07;0.00;0.00;0.00;-0.30;-0.11;-0.37;-0.26;0.17;0.21;0.17;0.11;0.16;0.17;0.16;-1.05;-1.22;-1.14;-0.74;-1.04;0.85;1.66;1.23;1.24;0.03;0.25;0.12;0.23;0.12;0.05;0.08;0.05;0.06;0.07;0.08;0.07;0.07;0.08;0.10;2.91;2.11;1.87
1932.21;40.983;0.0896;0.0678;-0.097;-0.093;-0.041;-0.017;2.132;2.242;2.481;0.053;0.229;-0.466;0.166;0.411;-0.087;-0.351;-0.593;-0.197;0.000;-0.118;-0.16;-0.12;-1.08;-1.12;-1.02;-0.32;-0.88;-0.814;-0.938;-0.651;-0.217;0.028;0.169;-0.008;-0.123;-0.352;0.000;-0.166;0.512;2.064;1.643;0.498;0.251;1.497;1.643;1.643;0.059;-0.264;-0.391;0.613;4.310;2.500;0.0362;0.1330;-0.38;-0.33;-0.23;-0.02;0.05;-0.18;0.06;0.07;0.10;0.09;0.07;0.05;-0.38;0.07;0.10;0.18;0.03;0.04;0.00;-0.18;0.00;-0.05;0.00;0.00;0.00;-0.14;-0.19;-0.39;-0.24;0.12;0.20;0.17;0.11;0.16;0.17;0.15;-0.52;-1.01;-1.02;-0.71;-0.82;0.83;1.67;1.20;1.23;-0.09;0.28;0.10;0.23;0.12;0.07;0.08;0.05;0.07;0.07;0.08;0.07;0.07;0.08;0.10;2.91;2.11;1.93
1932.29;31.680;0.1136;0.0865;-0.092;-0.093;-0.044;-0.018;1.873;1.973;2.219;0.085;0.292;-0.728;0.072;0.465;-0.064;-0.356;-0.535;-0.372;-0.114;-0.171;-0.19;-0.21;-1.80;-1.54;-1.32;-0.55;-1.30;-1.110;-1.226;-0.970;-0.531;0.005;0.216;-0.004;-0.127;-0.286;0.000;-0.428;0.324;2.111;2.420;0.638;0.179;1.427;2.420;2.420;0.409;-0.048;-0.213;0.793;4.310;2.583;0.0359;0.1274;-0.48;-0.40;-0.29;-0.07;0.01;-0.25;0.04;0.04;0.07;0.07;0.04;0.03;-0.48;0.05;0.07;0.20;0.02;0.03;-0.21;-0.28;0.00;-0.25;0.00;0.00;0.00;0.02;-0.19;-0.35;-0.17;0.18;0.22;0.18;0.11;0.15;0.17;0.17;-2.30;-1.60;-1.33;-0.93;-1.54;0.72;1.48;1.03;1.08;0.19;0.43;0.17;0.29;0.16;0.09;0.11;0.07;0.09;0.10;0.10;0.09;0.09;0.09;0.11;2.88;2.11;1.93
1932.38;28.494;0.1246;0.0956;-0.093;-0.097;-0.049;-0.020;1.764;1.855;2.109;0.101;0.318;-0.840;-0.016;0.407;-0.037;-0.331;-0.497;-0.438;-0.189;-0.196;-0.21;-0.26;-1.77;-1.56;-1.35;-0.64;-1.33;-1.270;-1.371;-1.140;-0.705;0.000;0.166;-0.001;-0.110;-0.247;0.000;-0.540;0.127;2.187;2.802;0.780;0.242;1.350;2.802;2.802;0.618;0.060;-0.125;0.882;4.310;2.667;0.0356;0.1283;-0.53;-0.40;-0.32;-0.09;-0.01;-0.27;0.03;0.03;0.06;0.06;0.03;0.02;-0.53;0.04;0.06;0.21;0.01;0.03;-0.15;-0.33;0.00;-0.31;0.00;0.00;0.00;0.06;-0.19;-0.20;-0.11;0.20;0.24;0.19;0.12;0.15;0.17;0.18;-2.21;-1.54;-1.35;-0.98;-1.52;0.70;1.32;0.92;0.98;0.47;0.52;0.25;0.31;0.16;0.04;0.12;0.08;0.11;0.10;0.11;0.09;0.10;0.10;0.12;2.59;2.11;1.93
1932.46;25.135;0.1384;0.1069;-0.099;-0.095;-0.047;-0.021;1.634;1.717;1.979;0.124;0.352;-0.970;-0.036;0.305;-0.037;-0.326;-0.507;-0.487;-0.239;-0.217;-0.23;-0.29;-1.77;-1.58;-1.38;-0.74;-1.37;-1.452;-1.552;-1.336;-0.942;-0.001;0.093;-0.001;-0.106;-0.257;0.000;-0.670;-0.084;2.292;3.310;0.805;0.369;1.337;3.310;3.310;0.844;0.215;-0.008;1.000;4.310;2.750;0.0353;0.1346;-0.60;-0.43;-0.36;-0.12;-0.03;-0.31;0.02;0.02;0.05;0.05;0.02;0.01;-0.60;0.03;0.05;0.23;0.01;0.02;-0.25;-0.40;0.00;-0.38;0.00;0.00;0.00;0.05;-0.21;-0.24;-0.13;0.28;0.27;0.20;0.12;0.15;0.17;0.20;-1.91;-1.52;-1.34;-1.02;-1.45;0.76;1.29;0.94;1.00;1.15;0.54;0.33;0.33;0.19;0.06;0.13;0.09;0.12;0.12;0.13;0.10;0.11;0.11;0.12;2.11;2.11;1.93
1932.54;26.678;0.1264;0.0985;-0.099;-0.092;-0.046;-0.020;1.690;1.765;2.035;0.115;0.340;-0.916;-0.003;0.294;0.001;-0.311;-0.507;-0.475;-0.223;-0.192;-0.22;-0.28;-1.36;-1.31;-1.21;-0.68;-1.14;-1.387;-1.529;-1.339;-0.840;0.000;0.086;0.000;-0.097;-0.257;0.000;-0.616;-0.275;2.375;3.061;0.738;0.377;1.239;3.061;3.061;0.814;0.168;-0.065;1.000;4.061;2.833;0.0350;0.1343;-0.56;-0.42;-0.36;-0.12;-0.02;-0.30;0.03;0.02;0.06;0.06;0.03;0.02;-0.56;0.04;0.06;0.22;0.01;0.03;-0.22;-0.36;0.00;-0.35;0.00;0.00;0.00;0.08;-0.23;-0.24;-0.13;0.30;0.27;0.22;0.13;0.15;0.17;0.21;-1.14;-1.23;-1.16;-0.94;-1.12;0.79;1.29;0.97;1.02;1.37;0.50;0.33;0.30;0.18;0.02;0.12;0.09;0.12;0.12;0.12;0.10;0.11;0.11;0.12;2.11;2.11;1.93
1932.63;40.666;0.0806;0.0633;-0.100;-0.098;-0.048;-0.020;2.113;2.179;2.454;0.058;0.241;-0.500;-0.034;0.286;0.057;-0.299;-0.459;-0.344;-0.079;-0.088;-0.15;-0.16;0.23;-0.49;-0.70;-0.33;-0.32;-0.835;-1.083;-0.957;-0.250;-0.001;0.082;0.003;-0.089;-0.210;0.000;-0.200;-0.382;2.380;1.664;0.782;0.381;1.105;1.664;1.664;0.266;-0.220;-0.387;0.915;2.910;2.917;0.0346;0.1346;-0.22;-0.28;-0.28;-0.06;0.03;-0.16;0.08;0.06;0.10;0.09;0.07;0.06;-0.28;0.07;0.10;0.15;0.03;0.04;0.00;-0.02;0.00;-0.07;0.00;0.00;0.00;0.30;-0.18;-0.22;-0.03;0.31;0.22;0.21;0.13;0.15;0.17;0.20;1.70;0.28;-0.51;-0.60;0.22;0.77;1.18;0.91;0.96;0.63;0.19;0.18;0.21;0.12;0.02;0.08;0.05;0.08;0.08;0.09;0.07;0.07;0.08;0.10;2.11;2.11;1.93
1932.71;45.204;0.0702;0.0557;-0.101;-0.099;-0.051;-0.022;2.220;2.278;2.557;0.047;0.217;-0.400;-0.188;0.278;0.104;-0.277;-0.434;-0.361;-0.094;-0.071;-0.13;-0.16;0.76;-0.26;-0.56;-0.24;-0.08;-0.597;-0.933;-0.881;-0.160;-0.035;0.077;0.011;-0.077;-0.188;0.000;-0.100;-0.464;2.377;1.396;1.068;0.384;0.996;1.396;1.396;0.201;-0.279;-0.448;0.824;2.910;3.000;0.0343;0.1350;-0.02;-0.19;-0.23;-0.03;0.04;-0.08;0.09;0.07;0.10;0.10;0.07;0.07;-0.23;0.08;0.10;0.12;0.04;0.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.39;-0.09;-0.22;0.02;0.35;0.21;0.21;0.13;0.15;0.17;0.20;2.12;0.98;-0.26;-0.49;0.59;0.67;0.97;0.74;0.79;0.39;0.10;0.16;0.19;0.10;0.03;0.07;0.04;0.07;0.07;0.08;0.06;0.06;0.08;0.10;2.11;2.11;1.93
1932.79;39.512;0.0777;0.0623;-0.095;-0.099;-0.051;-0.023;2.087;2.138;2.420;0.061;0.248;-0.540;-0.323;0.135;0.082;-0.246;-0.419;-0.417;-0.168;-0.096;-0.16;-0.21;0.25;-0.49;-0.70;-0.36;-0.32;-0.661;-1.052;-1.053;-0.291;-0.104;0.018;0.007;-0.060;-0.175;0.000;-0.240;-0.569;2.385;1.742;1.354;0.588;1.031;1.742;1.742;0.374;-0.144;-0.369;0.942;2.910;3.083;0.0340;0.1293;-0.17;-0.21;-0.18;-0.06;0.02;-0.12;0.07;0.06;0.08;0.09;0.07;0.06;-0.21;0.07;0.09;0.12;0.03;0.05;0.00;0.00;0.00;-0.10;0.00;0.00;0.00;0.51;-0.01;-0.27;0.07;0.35;0.20;0.21;0.13;0.15;0.17;0.20;0.87;0.33;-0.49;-0.61;0.03;0.67;0.86;0.63;0.72;0.58;0.16;0.22;0.18;0.13;0.06;0.08;0.05;0.08;0.08;0.10;0.07;0.08;0.09;0.10;2.11;2.11;1.93
1932.88;39.666;0.0747;0.0605;-0.096;-0.095;-0.053;-0.024;2.093;2.136;2.422;0.061;0.246;-0.541;-0.295;0.065;0.108;-0.233;-0.476;-0.517;-0.186;-0.092;-0.16;-0.24;0.37;-0.45;-0.67;-0.36;-0.28;-0.569;-1.035;-1.084;-0.293;-0.087;0.004;0.012;-0.054;-0.227;0.000;-0.241;-0.672;2.390;1.731;1.276;0.694;0.967;1.731;1.731;0.388;-0.132;-0.371;0.939;2.910;3.167;0.0337;0.1296;0.01;-0.19;-0.19;-0.07;0.02;-0.09;0.07;0.06;0.08;0.10;0.07;0.07;-0.19;0.07;0.10;0.11;0.03;0.04;0.00;0.00;0.00;-0.09;0.00;0.00;0.00;0.60;0.08;-0.24;0.15;0.32;0.18;0.21;0.14;0.15;0.16;0.19;0.61;0.49;-0.43;-0.59;0.02;0.74;0.86;0.61;0.74;0.43;0.17;0.23;0.15;0.13;0.08;0.07;0.06;0.08;0.08;0.10;0.07;0.08;0.08;0.10;2.11;2.11;1.93
1932.96;38.901;0.0733;0.0601;-0.084;-0.092;-0.054;-0.025;2.076;2.111;2.400;0.063;0.250;-0.566;-0.493;0.014;0.130;-0.213;-0.485;-0.526;-0.180;-0.097;-0.16;-0.24;0.28;-0.45;-0.67;-0.38;-0.31;-0.550;-1.044;-1.138;-0.320;-0.243;0.000;0.017;-0.045;-0.235;0.000;-0.266;-0.774;2.395;1.785;1.761;0.773;0.915;1.785;1.785;0.454;-0.092;-0.359;0.957;2.910;3.250;0.0334;0.1173;-0.02;-0.22;-0.20;-0.07;0.01;-0.10;0.06;0.06;0.08;0.09;0.07;0.06;-0.22;0.07;0.09;0.11;0.03;0.04;0.00;0.00;0.00;-0.11;0.00;0.00;0.00;0.72;0.24;-0.19;0.26;0.23;0.18;0.21;0.14;0.15;0.16;0.18;0.11;0.38;-0.43;-0.60;-0.14;0.64;0.69;0.50;0.61;0.50;0.20;0.28;0.13;0.14;0.08;0.07;0.06;0.08;0.08;0.10;0.07;0.08;0.09;0.10;2.11;2.11;1.93
1933.04;41.307;0.0698;0.0582;-0.085;-0.094;-0.055;-0.026;2.138;2.167;2.459;0.055;0.235;-0.511;-0.486;0.056;0.132;-0.199;-0.466;-0.495;-0.131;-0.085;-0.15;-0.21;0.57;-0.30;-0.59;-0.33;-0.16;-0.434;-0.956;-1.108;-0.261;-0.237;0.003;0.017;-0.040;-0.217;0.000;-0.211;-0.862;2.394;1.623;1.728;0.691;0.900;1.623;1.623;0.380;-0.128;-0.396;0.901;2.910;3.333;0.0331;0.1182;0.03;-0.23;-0.21;-0.06;0.02;-0.09;0.06;0.06;0.08;0.09;0.08;0.06;-0.23;0.07;0.09;0.12;0.03;0.04;0.00;0.00;0.00;-0.07;0.00;0.00;0.00;0.78;0.36;-0.18;0.32;0.08;0.18;0.21;0.14;0.15;0.16;0.15;0.27;0.72;-0.27;-0.53;0.05;0.62;0.70;0.47;0.59;0.44;0.18;0.25;0.12;0.12;0.06;0.06;0.06;0.07;0.08;0.10;0.06;0.07;0.09;0.09;2.11;2.11;1.93
1933.13;37.228;0.0784;0.0664;-0.093;-0.098;-0.058;-0.028;2.036;2.057;2.354;0.067;0.259;-0.621;-0.478;0.142;0.130;-0.199;-0.425;-0.543;-0.161;-0.098;-0.16;-0.24;0.07;-0.49;-0.68;-0.42;-0.38;-0.504;-1.028;-1.247;-0.385;-0.229;0.020;0.017;-0.039;-0.181;0.000;-0.321;-0.963;2.407;1.910;1.692;0.544;0.894;1.910;1.910;0.536;-0.027;-0.330;1.000;2.910;3.417;0.0329;0.1258;-0.09;-0.28;-0.25;-0.09;0.01;-0.14;0.05;0.04;0.06;0.08;0.07;0.06;-0.28;0.06;0.08;0.13;0.03;0.04;-0.06;0.00;0.00;-0.15;0.00;0.00;0.00;0.47;0.41;-0.19;0.23;0.10;0.18;0.20;0.14;0.15;0.16;0.15;-1.59;0.14;-0.44;-0.60;-0.62;0.57;0.70;0.47;0.58;0.70;0.23;0.32;0.15;0.14;0.07;0.07;0.08;0.09;0.09;0.11;0.07;0.08;0.09;0.10;2.11;2.11;1.93
1933.21;37.646;0.0778;0.0670;-0.094;-0.098;-0.059;-0.029;2.050;2.064;2.363;0.066;0.257;-0.615;-0.466;0.166;0.181;-0.264;-0.410;-0.672;-0.192;-0.084;-0.17;-0.28;0.17;-0.43;-0.65;-0.41;-0.33;-0.448;-0.973;-1.267;-0.378;-0.217;0.028;0.033;-0.070;-0.168;0.000;-0.315;-1.054;2.418;1.878;1.643;0.498;0.791;1.878;1.878;0.607;-0.038;-0.337;1.000;2.878;3.500;0.0328;0.1263;0.19;-0.25;-0.26;-0.10;0.02;-0.08;0.06;0.05;0.06;0.08;0.07;0.06;-0.26;0.06;0.19;0.14;0.03;0.04;0.00;0.00;0.00;-0.14;0.00;0.00;0.00;0.11;0.47;-0.18;0.13;0.05;0.18;0.19;0.15;0.14;0.16;0.14;-1.33;0.25;-0.37;-0.58;-0.51;0.57;0.68;0.47;0.57;0.80;0.20;0.34;0.15;0.14;0.07;0.06;0.08;0.09;0.10;0.11;0.07;0.08;0.09;0.10;2.11;2.11;1.93
1933.29;41.876;0.0697;0.0610;-0.080;-0.093;-0.060;-0.029;2.160;2.166;2.469;0.053;0.230;-0.514;-0.728;0.072;0.240;-0.299;-0.452;-0.677;-0.187;-0.056;-0.16;-0.27;0.63;-0.14;-0.53;-0.33;-0.09;-0.339;-0.815;-1.181;-0.264;-0.531;0.005;0.057;-0.089;-0.204;0.000;-0.214;-1.120;2.414;1.587;2.420;0.638;0.679;1.587;1.587;0.541;-0.135;-0.404;1.000;2.587;3.583;0.0326;0.1129;0.47;-0.17;-0.22;-0.09;0.03;0.01;0.07;0.06;0.06;0.09;0.09;0.07;-0.22;0.07;0.47;0.18;0.04;0.04;0.00;0.00;0.00;-0.06;0.00;0.00;0.00;-0.19;0.63;-0.09;0.11;0.07;0.18;0.17;0.15;0.14;0.16;0.14;1.82;0.78;-0.05;-0.48;0.52;0.48;0.49;0.36;0.44;0.54;0.11;0.31;0.11;0.12;0.10;0.05;0.07;0.08;0.09;0.10;0.06;0.07;0.09;0.10;2.11;2.11;1.93
1933.38;54.150;0.0536;0.0476;-0.074;-0.087;-0.059;-0.030;2.423;2.420;2.724;0.027;0.166;-0.262;-0.840;-0.016;0.262;-0.287;-0.501;-0.616;-0.105;-0.010;-0.13;-0.21;1.62;0.58;-0.27;-0.12;0.45;-0.061;-0.481;-0.931;-0.069;-0.705;0.000;0.069;-0.083;-0.251;0.000;0.000;-1.144;2.396;1.001;2.802;0.780;0.633;1.001;1.001;0.225;-0.331;-0.539;0.948;2.110;3.667;0.0325;0.1060;1.15;-0.05;-0.12;-0.03;0.06;0.20;0.10;0.10;0.09;0.12;0.11;0.08;-0.12;0.10;1.15;0.34;0.05;0.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-0.13;0.79;-0.02;0.21;0.21;0.19;0.17;0.15;0.14;0.16;0.17;2.75;2.00;0.83;-0.21;1.34;0.47;0.43;0.32;0.41;0.21;0.01;0.20;0.04;0.08;0.09;0.01;0.05;0.05;0.07;0.08;0.05;0.05;0.07;0.09;2.11;1.97;1.93
1933.46;63.167;0.0452;0.0409;-0.066;-0.083;-0.058;-0.030;2.583;2.573;2.877;0.015;0.124;-0.113;-0.970;-0.036;0.216;-0.236;-0.546;-0.515;-0.041;0.024;-0.11;-0.16;2.01;1.02;-0.12;0.00;0.73;0.089;-0.232;-0.777;-0.013;-0.942;-0.001;0.047;-0.056;-0.298;0.000;0.000;-1.151;2.380;0.715;3.310;0.805;0.701;0.715;0.715;0.050;-0.427;-0.605;0.813;2.110;3.750;0.0323;0.0985;1.37;0.01;-0.07;0.00;0.08;0.28;0.11;0.12;0.10;0.13;0.12;0.10;-0.07;0.11;1.37;0.40;0.06;0.05;0.00;0.00;0.00;0.00;0.01;0.00;0.00;0.07;0.99;0.01;0.36;0.32;0.22;0.17;0.15;0.14;0.16;0.19;2.34;2.31;1.43;-0.02;1.51;0.42;0.39;0.28;0.36;-0.06;-0.03;0.13;0.02;0.04;0.01;-0.01;0.04;0.04;0.06;0.07;0.04;0.04;0.06;0.08;2.11;1.82;1.93
